merchant_id,month,transactions,tpv_inr,active_days,refund_count,support_tickets
M000431,2025-09,0,0.0,0,0,0
M000431,2025-10,113,74500.97,22,1,0
M000431,2025-11,190,128102.28,13,0,1
M000431,2025-12,147,80720.05,17,0,0
M000431,2026-01,0,0.0,0,0,0
M000431,2026-02,115,68362.02,21,0,1
M000431,2026-03,131,88224.69,18,0,0
M000431,2026-04,179,114805.61,16,1,0
M000431,2026-05,178,96977.98,24,0,0
M000431,2026-06,180,126964.73,20,0,0
M000432,2026-03,0,0.0,0,0,0
M000432,2026-04,0,0.0,0,0,1
M000432,2026-05,0,0.0,0,0,0
M000432,2026-06,0,0.0,0,0,0
M000433,2026-04,0,0.0,0,0,0
M000433,2026-05,52,36005.2,20,0,0
M000433,2026-06,0,0.0,0,0,0
M000434,2025-08,0,0.0,0,0,0
M000434,2025-09,0,0.0,0,0,0
M000434,2025-10,0,0.0,0,0,0
M000434,2025-11,0,0.0,0,0,0
M000434,2025-12,43,15964.6,27,0,0
M000434,2026-01,54,16963.65,18,0,0
M000434,2026-02,0,0.0,0,0,0
M000434,2026-03,0,0.0,0,0,0
M000434,2026-04,0,0.0,0,0,0
M000434,2026-05,0,0.0,0,0,0
M000434,2026-06,51,15871.71,25,0,0
M000435,2025-12,104,76010.22,18,0,0
M000435,2026-01,0,0.0,0,0,0
M000435,2026-02,0,0.0,0,0,0
M000435,2026-03,155,144689.37,18,0,0
M000435,2026-04,118,84972.57,24,0,0
M000435,2026-05,146,97951.6,12,0,0
M000435,2026-06,0,0.0,0,0,0
M000436,2025-08,0,0.0,0,0,0
M000436,2025-09,0,0.0,0,0,0
M000436,2025-10,149,89607.92,9,0,0
M000436,2025-11,0,0.0,0,0,1
M000436,2025-12,0,0.0,0,0,0
M000436,2026-01,0,0.0,0,0,0
M000436,2026-02,151,87405.64,16,0,0
M000436,2026-03,105,63136.78,20,0,0
M000436,2026-04,124,72057.43,19,0,0
M000436,2026-05,0,0.0,0,0,0
M000436,2026-06,156,108611.76,18,0,0
M000437,2026-01,0,0.0,0,0,0
M000437,2026-02,0,0.0,0,0,0
M000437,2026-03,0,0.0,0,0,0
M000437,2026-04,0,0.0,0,0,0
M000437,2026-05,0,0.0,0,0,0
M000437,2026-06,0,0.0,0,0,0
M000438,2026-06,0,0.0,0,0,0
M000439,2025-07,0,0.0,0,0,0
M000439,2025-08,92,57227.74,24,0,0
M000439,2025-09,92,58717.8,17,0,0
M000439,2025-10,0,0.0,0,0,0
M000439,2025-11,0,0.0,0,0,0
M000439,2025-12,0,0.0,0,0,0
M000439,2026-01,113,72603.72,17,0,0
M000439,2026-02,98,61534.89,18,0,0
M000439,2026-03,160,94196.64,22,0,1
M000439,2026-04,89,57539.99,18,1,0
M000439,2026-05,109,70819.32,10,0,0
M000439,2026-06,144,102947.62,19,0,0
M000440,2025-11,0,0.0,0,0,0
M000440,2025-12,0,0.0,0,0,0
M000440,2026-01,0,0.0,0,0,0
M000440,2026-02,0,0.0,0,0,0
M000440,2026-03,0,0.0,0,0,0
M000440,2026-04,22,9247.47,21,0,0
M000440,2026-05,0,0.0,0,0,0
M000440,2026-06,0,0.0,0,0,0
M000441,2026-06,0,0.0,0,0,0
M000442,2025-10,0,0.0,0,0,0
M000442,2025-11,0,0.0,0,0,0
M000442,2025-12,0,0.0,0,0,0
M000442,2026-01,0,0.0,0,0,0
M000442,2026-02,13,5359.43,16,0,0
M000442,2026-03,0,0.0,0,0,0
M000442,2026-04,15,7165.35,20,0,0
M000442,2026-05,17,7766.72,23,0,0
M000442,2026-06,0,0.0,0,0,0
M000443,2025-08,0,0.0,0,0,0
M000443,2025-09,0,0.0,0,0,0
M000443,2025-10,431,252841.59,18,0,0
M000443,2025-11,330,174498.87,13,0,0
M000443,2025-12,269,118105.04,22,0,0
M000443,2026-01,311,185697.57,11,0,0
M000443,2026-02,285,151300.84,23,0,0
M000443,2026-03,319,151525.43,24,2,0
M000443,2026-04,353,180328.72,18,1,1
M000443,2026-05,322,159434.04,16,0,0
M000443,2026-06,272,149440.75,11,0,0
M000444,2025-12,32,13649.69,12,0,0
M000444,2026-01,0,0.0,0,0,0
M000444,2026-02,0,0.0,0,0,0
M000444,2026-03,0,0.0,0,0,0
M000444,2026-04,0,0.0,0,0,0
M000444,2026-05,0,0.0,0,0,0
M000444,2026-06,0,0.0,0,0,0
M000445,2026-01,0,0.0,0,0,0
M000445,2026-02,0,0.0,0,0,0
M000445,2026-03,267,146892.53,13,0,0
M000445,2026-04,393,191821.14,23,0,1
M000445,2026-05,400,198790.02,7,0,0
M000445,2026-06,230,127008.6,21,0,0
M000446,2026-02,0,0.0,0,0,0
M000446,2026-03,0,0.0,0,0,0
M000446,2026-04,0,0.0,0,0,0
M000446,2026-05,0,0.0,0,0,0
M000446,2026-06,0,0.0,0,0,0
M000447,2025-10,0,0.0,0,0,0
M000447,2025-11,121,71219.0,23,1,0
M000447,2025-12,179,119476.01,18,0,0
M000447,2026-01,162,117612.52,22,0,0
M000447,2026-02,189,123449.5,17,1,0
M000447,2026-03,96,62840.2,16,0,0
M000447,2026-04,212,145461.51,8,0,0
M000447,2026-05,150,99076.71,18,0,0
M000447,2026-06,154,98977.38,19,0,0
M000448,2026-06,0,0.0,0,0,0
M000449,2026-01,320,116734.44,20,1,1
M000449,2026-02,0,0.0,0,0,0
M000449,2026-03,0,0.0,0,0,0
M000449,2026-04,244,110957.69,23,0,0
M000449,2026-05,471,197936.93,15,0,0
M000449,2026-06,547,230363.76,21,1,0
M000450,2025-10,0,0.0,0,0,0
M000450,2025-11,21,6049.08,9,0,0
M000450,2025-12,0,0.0,0,0,0
M000450,2026-01,0,0.0,0,0,0
M000450,2026-02,28,8190.47,19,0,0
M000450,2026-03,0,0.0,0,0,0
M000450,2026-04,0,0.0,0,0,0
M000450,2026-05,0,0.0,0,0,0
M000450,2026-06,0,0.0,0,0,1
M000451,2026-06,0,0.0,0,0,0
M000452,2026-06,186,67663.6,24,0,0
M000453,2025-12,0,0.0,0,0,0
M000453,2026-01,0,0.0,0,0,0
M000453,2026-02,0,0.0,0,0,0
M000453,2026-03,0,0.0,0,0,0
M000453,2026-04,0,0.0,0,0,1
M000453,2026-05,0,0.0,0,0,0
M000453,2026-06,23,18609.0,10,0,0
M000454,2025-07,213,144728.72,19,0,0
M000454,2025-08,0,0.0,0,0,0
M000454,2025-09,142,100295.39,12,0,1
M000454,2025-10,0,0.0,0,0,0
M000454,2025-11,0,0.0,0,0,0
M000454,2025-12,143,103348.55,22,0,0
M000454,2026-01,147,92296.11,11,0,1
M000454,2026-02,256,147291.64,12,1,0
M000454,2026-03,170,107280.4,11,0,1
M000454,2026-04,187,111146.47,5,0,0
M000454,2026-05,130,88680.97,7,0,1
M000454,2026-06,134,93995.08,16,0,0
M000455,2026-02,0,0.0,0,0,0
M000455,2026-03,130,74727.24,21,0,0
M000455,2026-04,0,0.0,0,0,0
M000455,2026-05,0,0.0,0,0,0
M000455,2026-06,0,0.0,0,0,0
M000456,2026-01,0,0.0,0,0,0
M000456,2026-02,0,0.0,0,0,0
M000456,2026-03,42,16828.89,11,0,0
M000456,2026-04,0,0.0,0,0,0
M000456,2026-05,0,0.0,0,0,0
M000456,2026-06,0,0.0,0,0,1
M000457,2025-08,0,0.0,0,0,0
M000457,2025-09,0,0.0,0,0,0
M000457,2025-10,0,0.0,0,0,0
M000457,2025-11,0,0.0,0,0,0
M000457,2025-12,420,183379.1,21,0,0
M000457,2026-01,293,120719.65,14,3,0
M000457,2026-02,324,132865.67,30,0,0
M000457,2026-03,291,140399.24,10,0,0
M000457,2026-04,358,147008.05,18,1,1
M000457,2026-05,438,170019.59,19,0,0
M000457,2026-06,338,136305.15,27,0,0
M000458,2026-02,0,0.0,0,0,0
M000458,2026-03,0,0.0,0,0,0
M000458,2026-04,0,0.0,0,0,0
M000458,2026-05,0,0.0,0,0,0
M000458,2026-06,0,0.0,0,0,0
M000459,2026-05,115,76278.86,25,0,0
M000459,2026-06,113,73438.27,18,0,1
M000460,2025-08,0,0.0,0,0,0
M000460,2025-09,0,0.0,0,0,0
M000460,2025-10,13,5346.02,16,0,0
M000460,2025-11,0,0.0,0,0,0
M000460,2025-12,0,0.0,0,0,0
M000460,2026-01,0,0.0,0,0,0
M000460,2026-02,0,0.0,0,0,0
M000460,2026-03,0,0.0,0,0,0
M000460,2026-04,16,7928.3,18,0,0
M000460,2026-05,0,0.0,0,0,0
M000460,2026-06,0,0.0,0,0,0
M000461,2026-03,16,13289.67,17,0,0
M000461,2026-04,18,14517.41,25,0,0
M000461,2026-05,0,0.0,0,0,0
M000461,2026-06,0,0.0,0,0,0
M000462,2025-08,0,0.0,0,0,0
M000462,2025-09,0,0.0,0,0,0
M000462,2025-10,96,37056.52,18,0,0
M000462,2025-11,0,0.0,0,0,0
M000462,2025-12,0,0.0,0,0,0
M000462,2026-01,0,0.0,0,0,0
M000462,2026-02,118,50109.14,23,0,0
M000462,2026-03,0,0.0,0,0,0
M000462,2026-04,0,0.0,0,0,0
M000462,2026-05,98,42294.52,9,0,1
M000462,2026-06,131,58320.75,20,0,0
M000463,2026-03,0,0.0,0,0,0
M000463,2026-04,0,0.0,0,0,0
M000463,2026-05,0,0.0,0,0,0
M000463,2026-06,260,100710.74,22,1,0
M000464,2025-11,0,0.0,0,0,0
M000464,2025-12,30,11525.79,19,0,0
M000464,2026-01,37,17695.51,16,0,0
M000464,2026-02,0,0.0,0,0,0
M000464,2026-03,0,0.0,0,0,0
M000464,2026-04,0,0.0,0,0,0
M000464,2026-05,0,0.0,0,0,0
M000464,2026-06,0,0.0,0,0,0
M000465,2025-07,0,0.0,0,0,0
M000465,2025-08,0,0.0,0,0,0
M000465,2025-09,0,0.0,0,0,0
M000465,2025-10,31,13212.13,13,0,0
M000465,2025-11,19,7667.07,7,0,2
M000465,2025-12,0,0.0,0,0,0
M000465,2026-01,0,0.0,0,0,0
M000465,2026-02,0,0.0,0,0,0
M000465,2026-03,0,0.0,0,0,0
M000465,2026-04,0,0.0,0,0,0
M000465,2026-05,0,0.0,0,0,0
M000465,2026-06,10,4534.18,19,0,0
M000466,2026-06,0,0.0,0,0,0
M000467,2025-08,0,0.0,0,0,0
M000467,2025-09,0,0.0,0,0,0
M000467,2025-10,0,0.0,0,0,0
M000467,2025-11,0,0.0,0,0,1
M000467,2025-12,145,60273.95,21,0,0
M000467,2026-01,0,0.0,0,0,0
M000467,2026-02,0,0.0,0,0,0
M000467,2026-03,0,0.0,0,0,0
M000467,2026-04,194,83143.1,14,0,0
M000467,2026-05,145,65625.5,10,0,0
M000467,2026-06,0,0.0,0,0,0
M000468,2026-02,0,0.0,0,0,0
M000468,2026-03,0,0.0,0,0,0
M000468,2026-04,0,0.0,0,0,0
M000468,2026-05,0,0.0,0,0,0
M000468,2026-06,83,58888.81,25,0,0
M000469,2025-09,0,0.0,0,0,1
M000469,2025-10,0,0.0,0,0,0
M000469,2025-11,0,0.0,0,0,0
M000469,2025-12,0,0.0,0,0,0
M000469,2026-01,0,0.0,0,0,0
M000469,2026-02,5,3534.52,20,0,0
M000469,2026-03,9,5953.58,17,0,0
M000469,2026-04,11,7400.07,9,0,0
M000469,2026-05,0,0.0,0,0,0
M000469,2026-06,0,0.0,0,0,0
M000470,2026-06,0,0.0,0,0,0
M000471,2026-03,170,80067.93,29,0,0
M000471,2026-04,0,0.0,0,0,0
M000471,2026-05,200,105971.55,16,0,0
M000471,2026-06,281,152955.82,16,0,0
M000472,2026-04,185,67640.65,14,0,1
M000472,2026-05,180,79591.51,28,1,0
M000472,2026-06,195,87263.33,22,0,0
M000473,2025-12,0,0.0,0,0,0
M000473,2026-01,0,0.0,0,0,0
M000473,2026-02,31,13250.57,23,0,0
M000473,2026-03,0,0.0,0,0,0
M000473,2026-04,13,5827.76,19,0,0
M000473,2026-05,30,11009.64,7,0,0
M000473,2026-06,0,0.0,0,0,0
M000474,2025-12,0,0.0,0,0,0
M000474,2026-01,267,110205.1,19,0,0
M000474,2026-02,0,0.0,0,0,0
M000474,2026-03,0,0.0,0,0,0
M000474,2026-04,407,173633.04,18,0,1
M000474,2026-05,303,134850.95,13,0,1
M000474,2026-06,300,137120.41,19,0,0
M000475,2026-02,0,0.0,0,0,0
M000475,2026-03,306,101449.66,22,0,0
M000475,2026-04,532,170273.39,13,0,0
M000475,2026-05,545,168681.73,17,0,1
M000475,2026-06,455,149218.44,20,0,0
M000476,2026-04,0,0.0,0,0,0
M000476,2026-05,0,0.0,0,0,0
M000476,2026-06,203,99767.93,12,0,1
M000477,2026-05,0,0.0,0,0,0
M000477,2026-06,71,52439.56,23,1,0
M000478,2025-07,0,0.0,0,0,0
M000478,2025-08,22,12124.08,16,0,0
M000478,2025-09,0,0.0,0,0,0
M000478,2025-10,28,14198.06,13,0,1
M000478,2025-11,0,0.0,0,0,0
M000478,2025-12,0,0.0,0,0,0
M000478,2026-01,0,0.0,0,0,0
M000478,2026-02,0,0.0,0,0,0
M000478,2026-03,0,0.0,0,0,0
M000478,2026-04,0,0.0,0,0,0
M000478,2026-05,27,13165.29,14,0,0
M000478,2026-06,0,0.0,0,0,0
M000479,2026-02,0,0.0,0,0,0
M000479,2026-03,0,0.0,0,0,0
M000479,2026-04,0,0.0,0,0,0
M000479,2026-05,132,39689.61,9,0,0
M000479,2026-06,0,0.0,0,0,0
M000480,2025-08,0,0.0,0,0,0
M000480,2025-09,0,0.0,0,0,0
M000480,2025-10,0,0.0,0,0,0
M000480,2025-11,341,186370.14,17,1,0
M000480,2025-12,0,0.0,0,0,0
M000480,2026-01,358,192606.72,22,0,0
M000480,2026-02,343,185214.9,22,0,0
M000480,2026-03,329,187725.11,26,0,0
M000480,2026-04,350,182918.26,24,0,0
M000480,2026-05,280,149250.59,9,0,1
M000480,2026-06,247,128075.66,14,0,0
M000481,2025-10,0,0.0,0,0,0
M000481,2025-11,0,0.0,0,0,0
M000481,2025-12,18,8212.76,23,0,0
M000481,2026-01,0,0.0,0,0,0
M000481,2026-02,0,0.0,0,0,0
M000481,2026-03,0,0.0,0,0,0
M000481,2026-04,0,0.0,0,0,0
M000481,2026-05,0,0.0,0,0,1
M000481,2026-06,0,0.0,0,0,0
M000482,2026-04,0,0.0,0,0,0
M000482,2026-05,0,0.0,0,0,0
M000482,2026-06,0,0.0,0,0,0
M000483,2025-09,0,0.0,0,0,0
M000483,2025-10,0,0.0,0,0,0
M000483,2025-11,0,0.0,0,0,0
M000483,2025-12,0,0.0,0,0,0
M000483,2026-01,9,3731.4,7,0,0
M000483,2026-02,0,0.0,0,0,0
M000483,2026-03,0,0.0,0,0,0
M000483,2026-04,0,0.0,0,0,0
M000483,2026-05,0,0.0,0,0,0
M000483,2026-06,16,7024.33,9,0,0
M000484,2026-04,4,2681.17,16,0,0
M000484,2026-05,8,5400.29,17,0,0
M000484,2026-06,0,0.0,0,0,0
M000485,2025-12,209,101609.09,25,0,1
M000485,2026-01,109,58313.16,15,0,0
M000485,2026-02,0,0.0,0,0,0
M000485,2026-03,0,0.0,0,0,0
M000485,2026-04,0,0.0,0,0,0
M000485,2026-05,300,147298.43,28,0,0
M000485,2026-06,290,136552.68,22,1,0
M000486,2025-09,0,0.0,0,0,0
M000486,2025-10,0,0.0,0,0,0
M000486,2025-11,0,0.0,0,0,1
M000486,2025-12,0,0.0,0,0,0
M000486,2026-01,0,0.0,0,0,0
M000486,2026-02,0,0.0,0,0,0
M000486,2026-03,0,0.0,0,0,0
M000486,2026-04,0,0.0,0,0,0
M000486,2026-05,0,0.0,0,0,0
M000486,2026-06,0,0.0,0,0,0
M000487,2025-10,0,0.0,0,0,0
M000487,2025-11,0,0.0,0,0,0
M000487,2025-12,211,137409.45,24,1,0
M000487,2026-01,130,89698.19,19,1,0
M000487,2026-02,0,0.0,0,0,0
M000487,2026-03,148,89829.67,30,0,0
M000487,2026-04,160,103354.04,27,1,0
M000487,2026-05,131,90823.82,14,0,0
M000487,2026-06,166,115179.34,22,0,1
M000488,2026-01,0,0.0,0,0,0
M000488,2026-02,92,56973.89,17,0,0
M000488,2026-03,79,48272.02,11,0,0
M000488,2026-04,0,0.0,0,0,0
M000488,2026-05,85,55034.94,16,0,0
M000488,2026-06,131,73423.39,24,0,1
M000489,2026-04,11,5111.54,15,0,0
M000489,2026-05,0,0.0,0,0,0
M000489,2026-06,0,0.0,0,0,0
M000490,2026-02,0,0.0,0,0,0
M000490,2026-03,20,9481.98,16,0,1
M000490,2026-04,20,8578.25,12,0,0
M000490,2026-05,0,0.0,0,0,0
M000490,2026-06,0,0.0,0,0,0
M000491,2026-06,0,0.0,0,0,0
M000492,2026-05,0,0.0,0,0,0
M000492,2026-06,0,0.0,0,0,0
M000493,2026-04,221,175529.17,23,0,1
M000493,2026-05,0,0.0,0,0,0
M000493,2026-06,302,233163.67,17,1,0
M000494,2026-02,53,32804.15,22,0,1
M000494,2026-03,0,0.0,0,0,0
M000494,2026-04,0,0.0,0,0,0
M000494,2026-05,49,33042.87,18,0,0
M000494,2026-06,0,0.0,0,0,0
M000495,2025-10,0,0.0,0,0,0
M000495,2025-11,0,0.0,0,0,0
M000495,2025-12,0,0.0,0,0,0
M000495,2026-01,0,0.0,0,0,0
M000495,2026-02,41,15414.73,18,0,0
M000495,2026-03,0,0.0,0,0,0
M000495,2026-04,0,0.0,0,0,0
M000495,2026-05,40,16894.0,19,0,0
M000495,2026-06,47,21899.17,21,0,0
M000496,2025-11,115,57612.07,11,0,0
M000496,2025-12,0,0.0,0,0,0
M000496,2026-01,0,0.0,0,0,0
M000496,2026-02,108,47268.85,18,0,0
M000496,2026-03,203,93322.42,18,1,0
M000496,2026-04,255,98843.04,16,1,0
M000496,2026-05,225,81485.21,28,0,0
M000496,2026-06,225,91178.64,11,1,0
M000497,2025-08,279,138500.48,14,0,0
M000497,2025-09,0,0.0,0,0,0
M000497,2025-10,129,58131.18,14,0,0
M000497,2025-11,256,104440.68,23,0,0
M000497,2025-12,240,112984.54,17,0,0
M000497,2026-01,186,76946.51,13,0,0
M000497,2026-02,0,0.0,0,0,0
M000497,2026-03,252,114954.74,17,1,0
M000497,2026-04,262,111719.41,22,1,0
M000497,2026-05,299,118319.13,11,0,0
M000497,2026-06,308,130270.7,16,0,0
M000498,2025-11,0,0.0,0,0,0
M000498,2025-12,0,0.0,0,0,0
M000498,2026-01,0,0.0,0,0,0
M000498,2026-02,301,121529.39,22,0,0
M000498,2026-03,228,94985.65,2,0,0
M000498,2026-04,281,129426.3,14,0,0
M000498,2026-05,341,151562.02,17,0,0
M000498,2026-06,344,150689.4,21,0,0
M000499,2026-06,0,0.0,0,0,0
M000500,2025-12,361,154314.08,12,0,0
M000500,2026-01,0,0.0,0,0,0
M000500,2026-02,261,126623.03,15,0,0
M000500,2026-03,0,0.0,0,0,0
M000500,2026-04,298,123638.41,18,0,0
M000500,2026-05,234,93661.34,9,0,0
M000500,2026-06,0,0.0,0,0,0
M000501,2025-08,0,0.0,0,0,1
M000501,2025-09,124,64683.42,25,0,1
M000501,2025-10,0,0.0,0,0,0
M000501,2025-11,172,83818.83,18,0,2
M000501,2025-12,139,80641.53,20,0,0
M000501,2026-01,183,90450.0,14,1,0
M000501,2026-02,173,80678.38,28,0,0
M000501,2026-03,230,102111.33,18,0,0
M000501,2026-04,134,60134.5,22,0,1
M000501,2026-05,172,97591.29,27,0,1
M000501,2026-06,192,107492.83,12,1,0
M000502,2026-02,0,0.0,0,0,0
M000502,2026-03,33,24162.59,15,0,0
M000502,2026-04,51,33955.38,15,0,0
M000502,2026-05,0,0.0,0,0,1
M000502,2026-06,0,0.0,0,0,1
M000503,2026-06,0,0.0,0,0,0
M000504,2026-05,211,88474.26,19,0,0
M000504,2026-06,0,0.0,0,0,0
M000505,2025-10,0,0.0,0,0,0
M000505,2025-11,0,0.0,0,0,0
M000505,2025-12,0,0.0,0,0,0
M000505,2026-01,0,0.0,0,0,0
M000505,2026-02,19,11789.35,22,0,1
M000505,2026-03,0,0.0,0,0,0
M000505,2026-04,0,0.0,0,0,0
M000505,2026-05,12,7290.39,19,0,0
M000505,2026-06,0,0.0,0,0,0
M000506,2025-12,0,0.0,0,0,0
M000506,2026-01,0,0.0,0,0,0
M000506,2026-02,18,11789.31,11,0,0
M000506,2026-03,15,9827.33,14,0,1
M000506,2026-04,22,11938.79,18,0,0
M000506,2026-05,0,0.0,0,0,1
M000506,2026-06,0,0.0,0,0,0
M000507,2026-01,113,66333.08,9,0,0
M000507,2026-02,0,0.0,0,0,0
M000507,2026-03,78,48268.68,29,0,0
M000507,2026-04,76,52926.96,0,1,0
M000507,2026-05,54,34224.2,16,0,0
M000507,2026-06,96,49819.98,12,0,0
M000508,2025-09,335,126542.48,14,0,0
M000508,2025-10,0,0.0,0,0,0
M000508,2025-11,0,0.0,0,0,0
M000508,2025-12,0,0.0,0,0,0
M000508,2026-01,324,146567.69,16,0,1
M000508,2026-02,254,107942.61,13,0,0
M000508,2026-03,0,0.0,0,0,1
M000508,2026-04,348,137283.58,15,0,0
M000508,2026-05,0,0.0,0,0,0
M000508,2026-06,543,259809.1,13,1,0
M000509,2025-10,0,0.0,0,0,0
M000509,2025-11,0,0.0,0,0,0
M000509,2025-12,0,0.0,0,0,0
M000509,2026-01,29,15216.43,18,0,0
M000509,2026-02,0,0.0,0,0,0
M000509,2026-03,0,0.0,0,0,0
M000509,2026-04,0,0.0,0,0,0
M000509,2026-05,28,13813.34,23,0,0
M000509,2026-06,0,0.0,0,0,0
M000510,2025-09,403,179503.35,26,0,1
M000510,2025-10,196,92210.98,12,0,0
M000510,2025-11,376,160884.68,23,1,0
M000510,2025-12,0,0.0,0,0,0
M000510,2026-01,442,181078.1,14,0,0
M000510,2026-02,420,183934.63,15,1,0
M000510,2026-03,0,0.0,0,0,0
M000510,2026-04,449,179829.83,17,0,0
M000510,2026-05,577,231192.87,16,0,0
M000510,2026-06,387,167659.7,20,0,0
M000511,2026-06,12,6776.22,14,0,0
M000512,2026-03,0,0.0,0,0,0
M000512,2026-04,0,0.0,0,0,0
M000512,2026-05,340,114667.27,17,0,0
M000512,2026-06,396,118492.4,17,0,0
M000513,2026-05,0,0.0,0,0,0
M000513,2026-06,0,0.0,0,0,0
M000514,2026-04,95,69296.32,16,0,0
M000514,2026-05,0,0.0,0,0,0
M000514,2026-06,105,80174.36,22,2,0
M000515,2026-06,0,0.0,0,0,0
M000516,2025-08,79,34301.47,22,0,0
M000516,2025-09,121,52775.82,21,0,0
M000516,2025-10,90,41001.31,12,0,2
M000516,2025-11,0,0.0,0,0,0
M000516,2025-12,120,57026.86,18,0,0
M000516,2026-01,163,69154.89,23,0,0
M000516,2026-02,96,43196.13,12,0,0
M000516,2026-03,145,66685.33,26,0,0
M000516,2026-04,128,66023.28,12,0,0
M000516,2026-05,141,64138.21,28,0,0
M000516,2026-06,156,69323.11,15,0,0
M000517,2026-05,183,141123.27,21,0,0
M000517,2026-06,0,0.0,0,0,0
M000518,2025-07,0,0.0,0,0,0
M000518,2025-08,0,0.0,0,0,1
M000518,2025-09,36,12331.86,21,0,0
M000518,2025-10,0,0.0,0,0,0
M000518,2025-11,0,0.0,0,0,0
M000518,2025-12,0,0.0,0,0,0
M000518,2026-01,0,0.0,0,0,1
M000518,2026-02,0,0.0,0,0,0
M000518,2026-03,0,0.0,0,0,0
M000518,2026-04,39,13323.15,22,0,1
M000518,2026-05,0,0.0,0,0,0
M000518,2026-06,27,8885.33,22,0,0
M000519,2025-12,45,14824.71,16,0,0
M000519,2026-01,0,0.0,0,0,0
M000519,2026-02,0,0.0,0,0,0
M000519,2026-03,0,0.0,0,0,0
M000519,2026-04,38,10328.06,19,0,0
M000519,2026-05,0,0.0,0,0,0
M000519,2026-06,0,0.0,0,0,0
M000520,2026-02,0,0.0,0,0,0
M000520,2026-03,32,13704.84,21,0,1
M000520,2026-04,0,0.0,0,0,0
M000520,2026-05,0,0.0,0,0,0
M000520,2026-06,25,10991.99,25,0,0
M000521,2025-11,0,0.0,0,0,0
M000521,2025-12,0,0.0,0,0,0
M000521,2026-01,0,0.0,0,0,0
M000521,2026-02,0,0.0,0,0,0
M000521,2026-03,127,62952.51,13,0,0
M000521,2026-04,0,0.0,0,0,0
M000521,2026-05,112,51810.55,23,0,1
M000521,2026-06,90,42239.88,11,0,0
M000522,2025-08,0,0.0,0,0,1
M000522,2025-09,0,0.0,0,0,0
M000522,2025-10,0,0.0,0,0,0
M000522,2025-11,57,35150.15,18,0,0
M000522,2025-12,0,0.0,0,0,0
M000522,2026-01,56,37579.87,15,0,0
M000522,2026-02,0,0.0,0,0,0
M000522,2026-03,0,0.0,0,0,0
M000522,2026-04,55,34663.37,13,0,0
M000522,2026-05,58,35897.64,17,0,0
M000522,2026-06,0,0.0,0,0,0
M000523,2025-09,0,0.0,0,0,0
M000523,2025-10,0,0.0,0,0,0
M000523,2025-11,0,0.0,0,0,0
M000523,2025-12,0,0.0,0,0,0
M000523,2026-01,42,15965.23,17,0,0
M000523,2026-02,0,0.0,0,0,0
M000523,2026-03,38,17810.69,18,0,0
M000523,2026-04,0,0.0,0,0,0
M000523,2026-05,0,0.0,0,0,0
M000523,2026-06,42,16490.22,9,0,0
M000524,2026-04,0,0.0,0,0,0
M000524,2026-05,161,101772.86,19,0,1
M000524,2026-06,101,61225.05,24,0,2
M000525,2025-10,0,0.0,0,0,0
M000525,2025-11,0,0.0,0,0,0
M000525,2025-12,0,0.0,0,0,0
M000525,2026-01,14,5513.33,19,0,0
M000525,2026-02,0,0.0,0,0,0
M000525,2026-03,0,0.0,0,0,0
M000525,2026-04,25,11626.8,14,0,0
M000525,2026-05,30,13019.9,21,0,0
M000525,2026-06,0,0.0,0,0,0
M000526,2025-10,0,0.0,0,0,0
M000526,2025-11,80,52339.99,16,0,0
M000526,2025-12,0,0.0,0,0,0
M000526,2026-01,0,0.0,0,0,0
M000526,2026-02,173,124108.82,19,0,0
M000526,2026-03,227,168664.37,7,0,0
M000526,2026-04,226,137327.07,16,0,0
M000526,2026-05,168,113470.7,21,0,0
M000526,2026-06,282,153472.0,16,1,0
M000527,2026-06,0,0.0,0,0,0
M000528,2025-08,0,0.0,0,0,0
M000528,2025-09,0,0.0,0,0,0
M000528,2025-10,0,0.0,0,0,0
M000528,2025-11,0,0.0,0,0,0
M000528,2025-12,0,0.0,0,0,0
M000528,2026-01,0,0.0,0,0,0
M000528,2026-02,0,0.0,0,0,0
M000528,2026-03,0,0.0,0,0,0
M000528,2026-04,0,0.0,0,0,0
M000528,2026-05,35,13698.35,10,0,0
M000528,2026-06,0,0.0,0,0,0
M000529,2026-05,0,0.0,0,0,0
M000529,2026-06,14,10783.96,26,0,1
M000530,2026-06,0,0.0,0,0,0
M000531,2026-02,16,10675.62,23,0,0
M000531,2026-03,0,0.0,0,0,0
M000531,2026-04,0,0.0,0,0,0
M000531,2026-05,0,0.0,0,0,0
M000531,2026-06,0,0.0,0,0,0
M000532,2025-08,0,0.0,0,0,0
M000532,2025-09,0,0.0,0,0,0
M000532,2025-10,156,111349.11,6,0,0
M000532,2025-11,186,130157.01,19,0,0
M000532,2025-12,0,0.0,0,0,0
M000532,2026-01,0,0.0,0,0,0
M000532,2026-02,183,130061.3,27,0,0
M000532,2026-03,204,131478.47,12,0,1
M000532,2026-04,280,179918.91,17,0,0
M000532,2026-05,231,157639.08,17,0,0
M000532,2026-06,219,143257.39,14,0,1
M000533,2025-08,0,0.0,0,0,0
M000533,2025-09,0,0.0,0,0,0
M000533,2025-10,0,0.0,0,0,1
M000533,2025-11,0,0.0,0,0,0
M000533,2025-12,0,0.0,0,0,1
M000533,2026-01,28,11250.06,18,0,0
M000533,2026-02,0,0.0,0,0,0
M000533,2026-03,0,0.0,0,0,0
